id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
322609,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,是过错还是机缘，谁又能说的清楚？,soundeffects/zhanganshou1,,,,,,,,,,,
322610,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,道心宽广，可容万物。,soundeffects/zhanganshou2,,,,,,,,,,,
322611,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,若要问道，观草芥即可。,soundeffects/zhanganshou3,,,,,,,,,,,
322612,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,缘，妙不可言。,soundeffects/zhanganshou4,,,,,,,,,,,
322701,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,我看小姐十分面善，不来算个卦吗？,soundeffects/baifashi_hanxuan1,,,,,,,,,,,
322702,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,运气，当然也是实力的一部分。,soundeffects/baifashi_hanxuan2,,,,,,,,,,,
322703,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,撒豆成兵？不不不，在下只是个算命的。,soundeffects/baifashi_xieli1,,,,,,,,,,,
322704,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,这些东西看起来能卖不少钱……,soundeffects/baifashi_xieli2,,,,,,,,,,,
322705,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,你有没有见过另外两个道士模样的人？,soundeffects/baifashi_tiaoxi1,,,,,,,,,,,
322706,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,没错，求一次神可要好多银子，哦，我说的是供奉。,soundeffects/baifashi_tiaoxi2,,,,,,,,,,,
322707,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,确定不试试我这逆天改命的法子吗？,soundeffects/baifashi_hanxuan3,,,,,,,,,,,
322708,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,既然如此，晚上来我房里，我给你好好算一算。,soundeffects/baifashi_xieli3,,,,,,,,,,,
322709,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,今日相遇，实则早有定数。 ,soundeffects/baifashi1,,,,,,,,,,,
322710,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,二二相偶，非覆即变。,soundeffects/baifashi2,,,,,,,,,,,
322711,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,我观你额有天骨，目中有光，定为仙人！,soundeffects/baifashi3,,,,,,,,,,,
322712,,,,BACKGROUND,sprites/juqing_simiao2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,302,smile,,LIGHT_ACTOR,302,,,NAME,白法师,,,SUBTITLE,要看相吗？当然是要收银子的。,soundeffects/baifashi4,,,,,,,,,,,
322801,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,你看起来好像不怎么能打啊，要不要我教你两招？,soundeffects/mingshu_hanxuan1,,,,,,,,,,,
322802,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,上日而又小月，是为明叔。,soundeffects/mingshu_hanxuan2,,,,,,,,,,,
322803,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,仅此一次，下不为例。,soundeffects/mingshu_xieli1,,,,,,,,,,,
322804,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,拿、拿人家手短，你要我做什么，说吧。,soundeffects/mingshu_xieli2,,,,,,,,,,,
322805,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,若是闲来无事，切磋切磋？,soundeffects/mingshu_tiaoxi1,,,,,,,,,,,
322806,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,哈哈哈！大丈夫，再痛再苦，也要咬牙忍着才是。,soundeffects/mingshu_tiaoxi2,,,,,,,,,,,
322807,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,你若固守本心，我必生死相随。,soundeffects/mingshu_hanxuan3,,,,,,,,,,,
322808,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,看在交情的份上，这份礼我就收下了。,soundeffects/mingshu_xieli3,,,,,,,,,,,
322809,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,只要我还活着，就容不得你们胡来！,soundeffects/mingshu1,,,,,,,,,,,
322810,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,这天下，乃是天下人的天下！ ,soundeffects/mingshu2,,,,,,,,,,,
322811,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,为什么要叫叔叔？我又不老。,soundeffects/mingshu3,,,,,,,,,,,
322812,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,ACTOR_SPINE_ANIMATION,228,smile,,LIGHT_ACTOR,228,,,NAME,明叔,,,SUBTITLE,仗剑江湖，快意恩仇。,soundeffects/mingshu4,,,,,,,,,,,
322901,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,这里不是你该来的地方，快走吧。,soundeffects/jingfei_hanxuan1,,,,,,,,,,,
322902,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,嗯……若是你执意要待在这里，随你的便。,soundeffects/jingfei_hanxuan2,,,,,,,,,,,
322903,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,现如今，我要这些又有何用……,soundeffects/jingfei_xieli1,,,,,,,,,,,
322904,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,这些，我会好好保管起来的。,soundeffects/jingfei_xieli2,,,,,,,,,,,
322905,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,大家都离我远远地，为何你偏偏要靠过来。,soundeffects/jingfei_tiaoxi1,,,,,,,,,,,
322906,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,就在这里，任凭这个身体腐朽下去，也挺好的。,soundeffects/jingfei_tiaoxi2,,,,,,,,,,,
322907,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,过得潇洒，我终于能做到了。,soundeffects/jingfei_hanxuan3,,,,,,,,,,,
322908,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,果然，做人随性，才能够享乐。,soundeffects/jingfei_xieli3,,,,,,,,,,,
322909,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,生亦何欢，死又何惧。,soundeffects/jingfei1,,,,,,,,,,,
322910,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,人，生从何来，死往何处。,soundeffects/jingfei2,,,,,,,,,,,
322911,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,这几年来寻寻觅觅，终究落得个冷冷清清。,soundeffects/jingfei3,,,,,,,,,,,
322912,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,229,smile,,LIGHT_ACTOR,229,,,NAME,静妃,,,SUBTITLE,依山傍水房树间，行也安然，坐也安然。,soundeffects/jingfei4,,,,,,,,,,,
323001,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,为什么不能是女人抛弃男人呢？好不公平。,soundeffects/wanangongzhu_hanxuan1,,,,,,,,,,,
323002,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,如果早点遇到你……也许一切都不同了。,soundeffects/wanangongzhu_hanxuan2,,,,,,,,,,,
323003,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,他也曾送过此物给我……,soundeffects/wanangongzhu_xieli1,,,,,,,,,,,
323004,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,谢谢你……可我已经无以为报了。,soundeffects/wanangongzhu_xieli2,,,,,,,,,,,
323005,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,就算是公主，也有自己得不到的东西。,soundeffects/wanangongzhu_tiaoxi1,,,,,,,,,,,
323006,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,你的手，很温暖。,soundeffects/wanangongzhu_tiaoxi2,,,,,,,,,,,
323007,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,放心吧，我已经不再想他了。,soundeffects/wanangongzhu_hanxuan3,,,,,,,,,,,
323008,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,这世上快乐的事，居然还有这么多……,soundeffects/wanangongzhu_xieli3,,,,,,,,,,,
323009,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,山盟海誓，唯我痴痴。,soundeffects/wanangongzhu1,,,,,,,,,,,
323010,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,我依然在等一个人。,soundeffects/wanangongzhu2,,,,,,,,,,,
323011,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,天下的男人，没有一个好东西！,soundeffects/wanangongzhu3,,,,,,,,,,,
323012,,,,BACKGROUND,sprites/juqing_huayuan2,,,MUSIC,music/shanggan1,open,,ACTOR_SPINE_ANIMATION,230,smile,,LIGHT_ACTOR,230,,,NAME,万安公主,,,SUBTITLE,永远？世上，真的有永远吗？,soundeffects/wanangongzhu4,,,,,,,,,,,
330101,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,301,,,NAME,风阡陌,,,SUBTITLE,感受过山巅的高耸，才明白自身的渺小。,soundeffects/fengqianmo2,,,,,,,,,,,,,,,
330102,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,301,,,NAME,风阡陌,,,SUBTITLE,钱财虽乃身外物，可心意还是要好好珍藏的。,soundeffects/fengqianmo_xieli1,,,,,,,,,,,,,,,
330103,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,301,,,NAME,风阡陌,,,SUBTITLE,风里，有种桂花的香味。,soundeffects/fengqianmo1,,,,,,,,,,,,,,,
330104,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,301,,,NAME,风阡陌,,,SUBTITLE,即便是沧海一粟，你也是最耀眼的那一颗。,soundeffects/fengqianmo3,,,,,,,,,,,,,,,
330105,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,301,,,NAME,风阡陌,,,SUBTITLE,看来就算是大山中的风，最后也要停下来。,soundeffects/fengqianmo_xieli2,,,,,,,,,,,,,,,
330201,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,227,,,NAME,红罗,,,SUBTITLE,离我远点，算是对你的忠告。,soundeffects/hongluo2,,,,,,,,,,,,,,,
330202,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,227,,,NAME,红罗,,,SUBTITLE,你想从我这得到什么呢？利益，还是臣服。,soundeffects/hongluo_xieli1,,,,,,,,,,,,,,,
330203,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,227,,,NAME,红罗,,,SUBTITLE,对于杀戮这件事，我早已习惯。,soundeffects/hongluo1,,,,,,,,,,,,,,,
330204,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,227,,,NAME,红罗,,,SUBTITLE,有时候我做梦的时候，也会闻到血的腥气。,soundeffects/hongluo3,,,,,,,,,,,,,,,
330205,,,,BACKGROUND,sprites/juqing_senlin1,,,MUSIC,soundeffects/WindBlownTree,open,,LIGHT_ACTOR,227,,,NAME,红罗,,,SUBTITLE,什么都不要吗？真是个怪人……,soundeffects/hongluo_xieli2,,,,,,,,,,,,,,,
330301,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,303,,,NAME,苏余音,,,SUBTITLE,想听我吹笛子……再过些时日吧。,soundeffects/suyuyin2,,,,,,,,,,,,,,,
330302,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,303,,,NAME,苏余音,,,SUBTITLE,如果是客人的打赏，我当然会收下。,soundeffects/suyuyin_xieli1,,,,,,,,,,,,,,,
330303,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,303,,,NAME,苏余音,,,SUBTITLE,你来找我，有什么事吗？,soundeffects/suyuyin1,,,,,,,,,,,,,,,
330304,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,303,,,NAME,苏余音,,,SUBTITLE,现在，我随时都能吹给你听了。,soundeffects/suyuyin3,,,,,,,,,,,,,,,
330305,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,303,,,NAME,苏余音,,,SUBTITLE,已经不仅仅是打赏了吧，而是发自心底的感情……,soundeffects/suyuyin_xieli2,,,,,,,,,,,,,,,
330401,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,304,,,NAME,欧阳雅,,,SUBTITLE,临之以《王制》，考之以《风》《雅》。,soundeffects/ouyangya3,,,,,,,,,,,,,,,
330402,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,304,,,NAME,欧阳雅,,,SUBTITLE,没成想，你送的东西，竟如此脱俗。,soundeffects/ouyangya_xieli1,,,,,,,,,,,,,,,
330403,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,304,,,NAME,欧阳雅,,,SUBTITLE,雅者，古正也。,soundeffects/ouyangya1,,,,,,,,,,,,,,,
330404,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,304,,,NAME,欧阳雅,,,SUBTITLE,需要我教你什么才叫做风雅吗？,soundeffects/ouyangya2,,,,,,,,,,,,,,,
330405,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,304,,,NAME,欧阳雅,,,SUBTITLE,我只想安静的享受和你在一起的时候。,soundeffects/ouyangya_xieli2,,,,,,,,,,,,,,,
330501,,,,BACKGROUND,sprites/juqing_jiedao1,,,MUSIC,soundeffects/DowntownArea,open,,LIGHT_ACTOR,305,,,NAME,吕蝉,,,SUBTITLE,日出三更作，日落五息还。,soundeffects/lvchan1,,,,,,,,,,,,,,,
330502,,,,BACKGROUND,sprites/juqing_jiedao1,,,MUSIC,soundeffects/DowntownArea,open,,LIGHT_ACTOR,305,,,NAME,吕蝉,,,SUBTITLE,我真的看不透你，像被团雾包裹住了。,soundeffects/lvchan_xieli1,,,,,,,,,,,,,,,
330503,,,,BACKGROUND,sprites/juqing_jiedao1,,,MUSIC,soundeffects/DowntownArea,open,,LIGHT_ACTOR,305,,,NAME,吕蝉,,,SUBTITLE,一抹翠绿，总让人想到春天的柳枝。,soundeffects/lvchan2,,,,,,,,,,,,,,,
330504,,,,BACKGROUND,sprites/juqing_jiedao1,,,MUSIC,soundeffects/DowntownArea,open,,LIGHT_ACTOR,305,,,NAME,吕蝉,,,SUBTITLE,待到柳树发芽的那一天，能否同我共游湖畔？,soundeffects/lvchan3,,,,,,,,,,,,,,,
330505,,,,BACKGROUND,sprites/juqing_jiedao1,,,MUSIC,soundeffects/DowntownArea,open,,LIGHT_ACTOR,305,,,NAME,吕蝉,,,SUBTITLE,我心里想的，难道都写在脸上了？不然你怎会知道……,soundeffects/lvchan_xieli2,,,,,,,,,,,,,,,
330601,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,306,,,NAME,洛水荷,,,SUBTITLE,绿叶，用尽一生也仅仅为了突显花的娇艳。,soundeffects/luoshuihe1,,,,,,,,,,,,,,,
330602,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,306,,,NAME,洛水荷,,,SUBTITLE,居然从湖里采了莲子，衣服没弄湿吧。,soundeffects/luoshuihe_xieli1,,,,,,,,,,,,,,,
330603,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,306,,,NAME,洛水荷,,,SUBTITLE,你看我身上的裙子，像不像荷叶。,soundeffects/luoshuihe2,,,,,,,,,,,,,,,
330604,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,306,,,NAME,洛水荷,,,SUBTITLE,你能来我真的很开心，真的。,soundeffects/luoshuihe3,,,,,,,,,,,,,,,
330605,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Brook,open,,LIGHT_ACTOR,306,,,NAME,洛水荷,,,SUBTITLE,等栽的荷花全都开了，我拿来给你煲汤。,soundeffects/luoshuihe_xieli2,,,,,,,,,,,,,,,
330701,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,307,,,NAME,于音,,,SUBTITLE,我觉得天下最美妙的声音，是敲响古钟的音色。,soundeffects/yuyin1,,,,,,,,,,,,,,,
330702,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,307,,,NAME,于音,,,SUBTITLE,姑且是收下了，可我不明白你的意思。,soundeffects/yuyin_xieli1,,,,,,,,,,,,,,,
330703,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,307,,,NAME,于音,,,SUBTITLE,素女抚弦而馀音兮，太容吟曰念哉。,soundeffects/yuyin2,,,,,,,,,,,,,,,
330704,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,307,,,NAME,于音,,,SUBTITLE,其实我身上藏了几个铃铛，你找找看。,soundeffects/yuyin3,,,,,,,,,,,,,,,
330705,,,,BACKGROUND,sprites/juqing_qinglou,,,MUSIC,music/huankuai1,open,,LIGHT_ACTOR,307,,,NAME,于音,,,SUBTITLE,现在……我大概是明白了。,soundeffects/yuyin_xieli2,,,,,,,,,,,,,,,
330801,,,,BACKGROUND,sprites/juqing_nalanyiguan1,,,MUSIC,music/nalanyiguan,open,,LIGHT_ACTOR,308,,,NAME,阿紫,,,SUBTITLE,天下之大，我从哪里来，又要到哪里去呢？,soundeffects/azi1,,,,,,,,,,,,,,,
330802,,,,BACKGROUND,sprites/juqing_nalanyiguan1,,,MUSIC,music/nalanyiguan,open,,LIGHT_ACTOR,308,,,NAME,阿紫,,,SUBTITLE,多看你一眼，我好想就能想起些什么。,soundeffects/azi_xieli1,,,,,,,,,,,,,,,
330803,,,,BACKGROUND,sprites/juqing_nalanyiguan1,,,MUSIC,music/nalanyiguan,open,,LIGHT_ACTOR,308,,,NAME,阿紫,,,SUBTITLE,待在你身边，感觉很安心。,soundeffects/azi2,,,,,,,,,,,,,,,
330804,,,,BACKGROUND,sprites/juqing_nalanyiguan1,,,MUSIC,music/nalanyiguan,open,,LIGHT_ACTOR,308,,,NAME,阿紫,,,SUBTITLE,这身紫衣，是用紫罗兰制的颜料染成的。,soundeffects/azi3,,,,,,,,,,,,,,,
330805,,,,BACKGROUND,sprites/juqing_nalanyiguan1,,,MUSIC,music/nalanyiguan,open,,LIGHT_ACTOR,308,,,NAME,阿紫,,,SUBTITLE,我觉得能不能记起过去，已经不重要了。,soundeffects/azi_xieli2,,,,,,,,,,,,,,,
330901,,,,BACKGROUND,sprites/juqing_chaguan,,,MUSIC,music/richang1,open,,LIGHT_ACTOR,309,,,NAME,欧阳岚,,,SUBTITLE,有朋自远方来，不亦乐乎。,soundeffects/ouyanglan1,,,,,,,,,,,,,,,
330902,,,,BACKGROUND,sprites/juqing_chaguan,,,MUSIC,music/richang1,open,,LIGHT_ACTOR,309,,,NAME,欧阳岚,,,SUBTITLE,千金有价，但情义无价。,soundeffects/ouyanglan_xieli1,,,,,,,,,,,,,,,
330903,,,,BACKGROUND,sprites/juqing_chaguan,,,MUSIC,music/richang1,open,,LIGHT_ACTOR,309,,,NAME,欧阳岚,,,SUBTITLE,人不知而不愠，不亦君子乎？,soundeffects/ouyanglan2,,,,,,,,,,,,,,,
330904,,,,BACKGROUND,sprites/juqing_chaguan,,,MUSIC,music/richang1,open,,LIGHT_ACTOR,309,,,NAME,欧阳岚,,,SUBTITLE,你这个人，站在那就跟幅画似的，很好，很好！,soundeffects/ouyanglan3,,,,,,,,,,,,,,,
