id,scene,begin_battle_plot,start_battle_plot,end_battle_win_plot,end_battle_lose_plot,battle_background,type,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,right_helper.actors.actor,right_helper.actors.row,right_helper.actors.col,right_helper.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,round_events.round,round_events.type,round_events.arg,round_events.round,round_events.type,round_events.arg,recommand_zhanli
30475,NewBattleScene,,,,,prefabs/zhandou_yulinyuan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890,2,1,,4890,1,2,,4890,3,2,,4890,2,3,,4891,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,56845140
30476,NewBattleScene,,,,,prefabs/zhandou_shanjianyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892,2,1,,4892,3,1,,4892,3,2,,4892,2,3,,4893,1,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,60405140
30477,NewBattleScene,,,,,prefabs/zhandou_gongqiang,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4894,2,1,,4894,1,2,,4894,3,2,,4894,2,3,,4895,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,63965140
30478,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896,2,1,,4896,1,2,,4896,3,2,,4896,2,3,,4897,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,67525130
30479,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898,2,1,,4898,1,2,,4898,3,2,,4898,2,3,,4899,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,88770290
30480,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,2,1,,4900,1,2,,4900,3,2,,4900,2,3,,4901,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,21359990
30481,NewBattleScene,,,,,prefabs/zhandou_shanjianbaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4902,2,1,,4902,1,2,,4902,2,2,,4902,2,3,,4903,3,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,24919990
30482,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4904,2,1,,4904,1,2,,4904,3,2,,4904,2,3,,4905,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,28479990
30483,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4906,2,1,,4906,1,2,,4906,3,2,,4906,2,3,,4907,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,31925150
30484,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4908,2,1,,4908,1,2,,4908,3,2,,4908,2,3,,4909,1,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,35485150
30485,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4910,2,1,,4910,1,2,,4910,3,2,,4910,2,3,,4911,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,39045150
30486,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4912,2,1,,4912,1,2,,4912,3,2,,4912,2,3,,4913,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,42605140
30487,NewBattleScene,,,,,prefabs/zhandou_lifu2,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914,2,1,,4914,1,2,,4914,3,2,,4914,2,3,,4915,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,46165140
30488,NewBattleScene,,,,,prefabs/zhandou_qinglou1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4916,2,1,,4916,1,2,,4916,3,2,,4916,2,3,,4917,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,49725140
30489,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918,2,1,,4919,3,1,,4920,2,2,TRUE,4921,1,3,,4922,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,53285140
30490,NewBattleScene,,,,,prefabs/zhandou_yulinyuan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923,2,1,,4923,1,2,,4923,3,2,,4923,2,3,,4924,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,56845140
30491,NewBattleScene,,,,,prefabs/zhandou_shanjianyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4925,2,1,,4925,3,1,,4925,3,2,,4925,2,3,,4926,1,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,60405140
30492,NewBattleScene,,,,,prefabs/zhandou_gongqiang,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4927,2,1,,4927,1,2,,4927,3,2,,4927,2,3,,4928,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,63965140
30493,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4929,2,1,,4929,1,2,,4929,3,2,,4929,2,3,,4930,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,67525130
30494,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931,2,1,,4931,1,2,,4931,3,2,,4931,2,3,,4932,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,88770290
30495,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4933,2,1,,4933,1,2,,4933,3,2,,4933,2,3,,4934,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,21677900
30496,NewBattleScene,,,,,prefabs/zhandou_shanjianbaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935,2,1,,4935,1,2,,4935,2,2,,4935,2,3,,4936,3,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,25290890
30497,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4937,2,1,,4937,1,2,,4937,3,2,,4937,2,3,,4938,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,28903870
30498,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4939,2,1,,4939,1,2,,4939,3,2,,4939,2,3,,4940,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,32400310
30499,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4941,2,1,,4941,1,2,,4941,3,2,,4941,2,3,,4942,1,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,36013290
30500,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943,2,1,,4943,1,2,,4943,3,2,,4943,2,3,,4944,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,39626270
30501,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4945,2,1,,4945,1,2,,4945,3,2,,4945,2,3,,4946,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,43239260
30502,NewBattleScene,,,,,prefabs/zhandou_lifu2,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4947,2,1,,4947,1,2,,4947,3,2,,4947,2,3,,4948,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,46852240
30503,NewBattleScene,,,,,prefabs/zhandou_qinglou1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949,2,1,,4949,1,2,,4949,3,2,,4949,2,3,,4950,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,50465220
30504,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4951,2,1,,4952,3,1,,4953,2,2,TRUE,4954,1,3,,4955,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,54078210
30505,NewBattleScene,,,,,prefabs/zhandou_yulinyuan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4956,2,1,,4956,1,2,,4956,3,2,,4956,2,3,,4957,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,57691190
30506,NewBattleScene,,,,,prefabs/zhandou_shanjianyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958,2,1,,4958,3,1,,4958,3,2,,4958,2,3,,4959,1,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,61304180
30507,NewBattleScene,,,,,prefabs/zhandou_gongqiang,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4960,2,1,,4960,1,2,,4960,3,2,,4960,2,3,,4961,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,64917160
30508,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962,2,1,,4962,1,2,,4962,3,2,,4962,2,3,,4963,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,68530140
30509,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4964,2,1,,4964,1,2,,4964,3,2,,4964,2,3,,4965,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,90091500
30510,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4966,2,1,,4966,1,2,,4966,3,2,,4966,2,3,,4967,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,21677900
30511,NewBattleScene,,,,,prefabs/zhandou_shanjianbaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4968,2,1,,4968,1,2,,4968,2,2,,4968,2,3,,4969,3,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,25290890
30512,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970,2,1,,4970,1,2,,4970,3,2,,4970,2,3,,4971,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,28903870
30513,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4972,2,1,,4972,1,2,,4972,3,2,,4972,2,3,,4973,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,32400310
30514,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4974,2,1,,4974,1,2,,4974,3,2,,4974,2,3,,4975,1,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,36013290
30515,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976,2,1,,4976,1,2,,4976,3,2,,4976,2,3,,4977,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,39626270
30516,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4978,2,1,,4978,1,2,,4978,3,2,,4978,2,3,,4979,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,43239260
30517,NewBattleScene,,,,,prefabs/zhandou_lifu2,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980,2,1,,4980,1,2,,4980,3,2,,4980,2,3,,4981,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,46852240
30518,NewBattleScene,,,,,prefabs/zhandou_qinglou1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4982,2,1,,4982,1,2,,4982,3,2,,4982,2,3,,4983,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,50465220
30519,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4984,2,1,,4985,3,1,,4986,2,2,TRUE,4987,1,3,,4988,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,54078210
30520,NewBattleScene,,,,,prefabs/zhandou_yulinyuan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4989,2,1,,4989,1,2,,4989,3,2,,4989,2,3,,4990,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,57691190
30521,NewBattleScene,,,,,prefabs/zhandou_shanjianyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4991,2,1,,4991,3,1,,4991,3,2,,4991,2,3,,4992,1,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,61304180
30522,NewBattleScene,,,,,prefabs/zhandou_gongqiang,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4993,2,1,,4993,1,2,,4993,3,2,,4993,2,3,,4994,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,64917160
30523,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995,2,1,,4995,1,2,,4995,3,2,,4995,2,3,,4996,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,68530140
30524,NewBattleScene,,,,,prefabs/zhandou_gongdian1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997,2,1,,4997,1,2,,4997,3,2,,4997,2,3,,4998,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,90091500
30525,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4999,2,1,,4999,1,2,,4999,3,2,,4999,2,3,,5000,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,22233170
30526,NewBattleScene,,,,,prefabs/zhandou_shanjianbaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001,2,1,,5001,1,2,,5001,2,2,,5001,2,3,,5002,3,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,25938700
30527,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5003,2,1,,5003,1,2,,5003,3,2,,5003,2,3,,5004,3,1,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,29644230
30528,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2,1,,5005,1,2,,5005,3,2,,5005,2,3,,5006,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,33230220
30529,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,2,1,,5007,1,2,,5007,3,2,,5007,2,3,,5008,1,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,36935750
