id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
102092,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,省下了一笔用人的费用，可客人好像并不高兴。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
102093,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然花费了一些精力，但客人也和小二越来越熟了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
102100,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,咳咳，您说如果安排一些乐坊的女子到酒馆演奏助兴……,,,,,102101,,,,,,,,,,
102101,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,当然，要听您定夺才行。,,,OPTIONS,102101,,,,,,,,,,,,,,,,,,,,,,,
102102,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这种奢靡之风绝对不能倡导。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
102103,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,此举引起了巨大的轰动，酒馆每日的门栏都被踩破了。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
102110,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,去了一趟金陵，突然觉得我们的酒馆还是太简陋。,,,,,102111,,,,,,,,,,
102111,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,若是能够再休整休整，一定会吸引更多人。,,,OPTIONS,102111,,,,,,,,,,,,,,,,,,,,,,,
102112,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,消耗了很多人力物力，可后来的收入更是颇丰。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_MATERIAL,25,ADD_RESOURCE,FRT_MONEY,75,
102113,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,选择维持现状，主打我们自己朴素的特色。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MONEY,25,
102120,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆的利润一直在降低，可能要采取一些特别措施才行。,,,,,102121,,,,,,,,,,
102121,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您觉得什么措施最适合酒馆呢？,,,OPTIONS,102121,,,,,,,,,,,,,,,,,,,,,,,
102122,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大力促销的情况下，酒馆的生意慢慢回暖了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MATERIAL,25,
102123,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,苛刻的训练了酒馆的小二们，服务也变得越来越好了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
102130,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,赊账、赊账……人一喝多了就是喜欢赖账，这酒馆的账单可是越来越吃不消了。,,,,,102131,,,,,,,,,,
102131,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,再不解决这些老赖，可就干不下去了。,,,OPTIONS,102131,,,,,,,,,,,,,,,,,,,,,,,
102132,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,找专人要账之后，成功收回了很多欠债。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_ORDER,25,
102133,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,很多老主顾清了账之后再也不愿意来了。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_MONEY,25,ADD_RESOURCE,FRT_MATERIAL,75,
102140,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆附近徘徊着一群乞丐，他们没有钱却老是来讨酒喝。,,,,,102141,,,,,,,,,,
102141,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,知道他们想要借酒浇愁，可愁更愁啊……,,,OPTIONS,102141,,,,,,,,,,,,,,,,,,,,,,,
102142,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,善意的举动得到了很多贫苦人民的赞扬。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
102143,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,很多人是装作乞丐的老酒鬼，幸好没有上当。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_ORDER,25,
102150,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您听说没？酒馆掌柜的大夫人找上门来，说他抛弃妻子，在城里纳妾。,,,,,102151,,,,,,,,,,
102151,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,俗话说清官难断家务事，您觉得？,,,OPTIONS,102151,,,,,,,,,,,,,,,,,,,,,,,
102152,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆掌柜把妻子也接到了城里。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
102153,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大房在酒馆门口闹了很久，最后只得悻悻而去。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
102160,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆的掌柜想要回家享享清福，希望您能再选一个人接替他。,,,,,102161,,,,,,,,,,
102161,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,什么样的人才适合经营酒馆呢？,,,OPTIONS,102161,,,,,,,,,,,,,,,,,,,,,,,
102162,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,年轻人就是有活力，很快的对酒馆进行了很大的改革。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_ORDER,25,
102163,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然没有大的变动，但是酒馆很稳健的发展着。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
102170,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102171,,,,,,,,,,
102171,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：春邀细雨逛花市。,,,OPTIONS,102171,,,,,,,,,,,,,,,,,,,,,,,
102172,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,对得好，对得好，此情此景，意境潇洒。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102173,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,嗯……让人感受到了一丝伤感。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,25,,,,
102180,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102181,,,,,,,,,,
102181,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：清韵纤枝傲雪飞,,,OPTIONS,102181,,,,,,,,,,,,,,,,,,,,,,,
102182,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,树木的英姿，被写的淋漓尽致啊……,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102183,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大概这个对子，也只能如此了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,25,,,,
102190,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102191,,,,,,,,,,
102191,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：梅花碾落香飞尽。,,,OPTIONS,102191,,,,,,,,,,,,,,,,,,,,,,,
102192,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这、这真的是好对啊！,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102193,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这个对子……稍显逊色啊。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,25,,,,
102200,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102201,,,,,,,,,,
102201,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：香草萦思空钓鲫。,,,OPTIONS,102201,,,,,,,,,,,,,,,,,,,,,,,
102202,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,春风驻足，这春景描写的实属不错。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,,,,
102203,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,春来本是万物复苏，此举却有物哀之色。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,25,,,,
102210,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102211,,,,,,,,,,
102211,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：寒江残雪红梅俏。,,,OPTIONS,102211,,,,,,,,,,,,,,,,,,,,,,,
102212,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,大漠孤烟，情寂魂廖。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,25,,,,
102213,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幽深空灵的景色，配的上一大白。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,,,,
102220,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102221,,,,,,,,,,
102221,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：为寻幽梦三春见。,,,OPTIONS,102221,,,,,,,,,,,,,,,,,,,,,,,
102222,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这对，是不是俗气了一点。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,25,,,,
102223,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有种夏日的趣味。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102230,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102231,,,,,,,,,,
102231,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：老巷伤痕言往事,,,OPTIONS,102231,,,,,,,,,,,,,,,,,,,,,,,
102232,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,古亭永驻，难得糊涂啊。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,,,,
102233,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,红尘乱世，分不分的清，又有何妨？,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102240,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102241,,,,,,,,,,
102241,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：挥毫泼墨梅轻点,,,OPTIONS,102241,,,,,,,,,,,,,,,,,,,,,,,
102242,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,诗里有画，画中有诗。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102243,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,月慢，可人急，可惜可惜。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,25,,,,
102250,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近酒馆张贴了几幅对联，说是对上的人可以品尝美酒。,,,,,102251,,,,,,,,,,
102251,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今日的上联是：欲扮贵妃拼一醉。,,,OPTIONS,102251,,,,,,,,,,,,,,,,,,,,,,,
102252,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,一酒解千愁！,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,,,,
102253,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,……………………,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,25,,,,
102260,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近来了个贩卖私盐的家伙。,,,,,102261,,,,,,,,,,
