id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
814041,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近天气持续高温不下，有很多人都被中暑昏厥了，这么下去我们的医馆也要人满为患了。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,可有什么解决办法？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我听说别处医馆有个王大夫，其夫人善熬煮凉茶，不若我们前去学习，获得凉茶配方也好解决此事。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,好主意，快去看看。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814050,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不好了！我们城中有人在水井中蓄意投毒，此事波及甚广，可如今我们也没有找到解毒之法。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,此事人命关天，怠慢不得！,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,既然如此我建议快向周边各地的医馆寻求德高望重的老大夫来一同商议对策。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814051,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有一处封地发生了恶性的投毒事件，人命关天请求我们的帮助，可否要前行？,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,都是我大魏的子民，怎有坐视不理的道理，速速召集精英医者前去救助！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814060,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,哎，这可如何是好？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我看医馆那么多病患，这是怎么了？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,是这样的，听说南方有一群什么都敢吃的人，来我们这边山中寻找野味，谁知吃过之后胃病爆发，我们却对这病束手无策。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,这……我们本地的大夫既然没有办法的话，只能求出于外面的医者了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814061,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,人命关天的大事，你快去看看吧。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你说的是不是有些南方的客人猎食野味却胃病爆发的事情？我已经收到好友求助了。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我之前救治过类似的病人，还是有些经验的，一定可以给到一些帮助的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814070,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,这个天气真是风云莫测，难以应对。,,,,,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近频繁爆发各种极端的天气，我以为龙卷风就已经够严重了，没想到竟然还会爆发“水龙卷”。虽说难得一见，带来的危害也不小。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,因为水龙卷，好多鱼类被卷上天去，众人哄抢的时候不少人被鱼群砸伤，全送我们医馆来了，哎……,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,是不是人手又不够了？可是这也不能坐视不理，我还是请求附近医馆施以援手吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814071,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你的好友发来信件，说遭遇了数十年罕见的水龙卷，受伤者众多，请求你的帮助。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,嗯？我怎么听说是民众哄抢从天而降的鱼群被砸伤的？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,原因竟然是这样，那我们到底是帮还是不帮呢？,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,虽然说是这样，但毕竟人命关天，自然还是要救治的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814080,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,一批追赶“海潮”的人失足落水，需要派人紧急前往救治。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,看来赶海也不是一件容易的事情，民生多艰啊。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我这就去召集附近的医者精锐前往救援。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814081,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,一批追赶“海潮”的人失足落水，现在需要我们的紧急救援。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,如此紧急，我们还是即刻便出发救援吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814090,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,哎，一年一度的烟火大会又要开始了。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,烟火大会本是件开心的事情，你怎么看上去反倒有些闷闷不乐的？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽说烟火的确美妙，但每年因为想要近距离观看烟火的人太多，烧伤的伤员人数也在递增。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,那我们有必要在烟火大会开始之前先组织一个安全教育的大会，借此机会普及一些紧急救援的知识。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814091,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,又是一年烟火大会的时候了，我听说附近举办了一场关于观看烟火大会的安全教育大会，想要借此机会普及一些紧急救援的知识。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,这的确是件好事，又能让大家享受烟火大会，又能提高安全意识，我们也组织人员去观摩一下吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814100,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,您……前方战事究竟如何？,,,,,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,来犯的敌人很是狡猾阴险，我们战备不足，战况非常惨重。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,伤员太多已经超过了医馆可以救治的范围了，这么下去恐怕……,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我现在就发函请求周边的侠医前来帮助我们救治伤员吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814101,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,附近封地有外敌来犯，死伤无数。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我们向来交好，如今虽然没有军令不能出兵协助，却能派出一些医术优秀的医者前往援助，也算是施以援手了吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815010,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,没想到你竟然将矿场治理的如此井井有条，着实应当嘉奖。,,,,,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我不过是实行了赏罚制度，对于有功绩的工人进行一定奖励，反而更能引起大家劳作的积极性。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,前些日子听我几个好友抱怨矿场混乱难以管理，看来是时候要他们也来看看我们的管理方法了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815011,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这个是这个月我们矿场的盈亏账目。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,我看劳工日日起早贪黑辛勤劳作，怎么账目却是亏损的？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,是下属失职，不过我听说你的挚友对管理矿场很有心得，不若我们也去观摩一下，学习学习管理的技巧，说不定会扭转目前的现状。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815020,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,方才我在门外见到一直羽毛颜色奇丽的鸟，从矿场之上叼了一颗石子便飞走了，也不知能不能再见到，真是遗憾。,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您不必遗憾，那只鸟每日都会来此处衔走一颗石子，往东边飞走。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,我们私下里都议论这鸟儿莫非是精卫转世不成，叼走石子为了填平东海。,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,竟还有如此奇事，看来得叫人来共赏此景了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815021,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你可听说过精卫填海的故事？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,看过《山海经》中的记载，可终究不过志怪传说吧？,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近我倒是听说有个地方似乎有精卫现世呢，每日从矿场之上叼了一颗石子便飞向东海，羽毛艳丽，着实难得。,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,NAME,我,,,SUBTITLE,哦？没想到还有这样神奇的事情，我决定也去看看了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815030,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,NAME,我,,,SUBTITLE,我去视察了一下，发现我们这里铜矿产量还是很可观的。,,,,,,,,,,,,,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,可是最近这铜却是我现在最大的一块儿心病，皇上下旨希望我们能够将铜打造成铜线，可这样的技术我们的工匠都是闻所未闻的，该怎么办才好呢？,,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,做到铜线，未免也太过难为人了吧，可是皇命难违，看来只能求助其他地方的能工巧匠了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
