id,ips.origin,ips.end_point,ips.area_id,ips.area_name
14697,192.153.53.0,192.153.87.255,1009,北美地区
14698,192.153.88.0,192.153.88.255,1013,南美地区
14699,192.153.89.0,192.153.89.255,1010,欧洲地区
14700,192.153.90.0,192.153.92.255,1009,北美地区
14701,192.153.93.0,192.153.93.255,1014,大洋州地区
14702,192.153.94.0,192.153.94.255,1009,北美地区
14703,192.153.115.0,192.153.115.255,1009,北美地区
14704,192.153.116.0,192.153.116.255,1010,欧洲地区
14705,192.153.117.0,192.153.118.255,1009,北美地区
14706,192.153.119.0,192.153.120.255,1013,南美地区
14707,192.153.121.0,192.153.126.255,1009,北美地区
14708,192.153.127.0,192.153.127.255,1010,欧洲地区
14709,192.153.128.0,192.153.152.255,1009,北美地区
14710,192.153.153.0,192.153.153.255,1010,欧洲地区
14711,192.153.154.0,192.153.154.255,1009,北美地区
14712,192.153.155.0,192.153.155.255,1013,南美地区
14713,192.153.156.0,192.153.157.255,1009,北美地区
14714,192.153.158.0,192.153.158.255,1014,大洋州地区
14715,192.153.159.0,192.153.165.255,1009,北美地区
14716,192.153.166.0,192.153.166.255,1010,欧洲地区
14717,192.153.168.0,192.153.168.255,1010,欧洲地区
14718,192.153.169.0,192.153.170.255,1009,北美地区
14719,192.153.171.0,192.153.171.255,1010,欧洲地区
14720,192.153.172.0,192.153.172.255,1009,北美地区
14721,192.153.173.0,192.153.182.255,1010,欧洲地区
14722,192.153.183.0,192.153.183.255,1009,北美地区
14723,192.153.187.0,192.153.187.255,1009,北美地区
14724,192.153.188.0,192.153.189.255,1010,欧洲地区
14725,192.153.190.0,192.153.193.255,1009,北美地区
14726,192.153.194.0,192.153.194.255,1010,欧洲地区
14727,192.153.195.0,192.153.195.255,1009,北美地区
14728,192.153.196.0,192.153.197.255,1014,大洋州地区
14729,192.153.198.0,192.153.212.255,1009,北美地区
14730,192.153.213.0,192.153.213.255,1010,欧洲地区
14731,192.153.214.0,192.153.220.255,1009,北美地区
14732,192.153.221.0,192.153.228.255,1011,东南亚地区
14733,192.153.229.0,192.153.250.255,1009,北美地区
14734,192.153.251.0,192.153.251.255,1014,大洋州地区
14735,192.153.252.0,192.153.254.255,1009,北美地区
14736,192.154.1.0,192.154.2.255,1009,北美地区
14737,192.154.4.0,192.154.6.255,1009,北美地区
14738,192.154.8.0,192.154.12.255,1009,北美地区
14739,192.154.16.0,192.154.25.255,1011,东南亚地区
14740,192.154.28.0,192.154.58.255,1009,北美地区
14741,192.154.60.0,192.154.79.255,1009,北美地区
14742,192.154.81.0,192.154.123.255,1009,北美地区
14743,192.154.127.0,192.154.130.255,1009,北美地区
14744,192.154.132.0,192.154.255.255,1009,北美地区
14745,192.155.1.0,192.155.6.255,1010,欧洲地区
14746,192.155.9.0,192.155.68.255,1009,北美地区
14747,192.155.72.0,192.155.157.255,1009,北美地区
14748,192.155.160.0,192.156.131.255,1009,北美地区
14749,192.156.132.0,192.156.132.255,1010,欧洲地区
14750,192.156.133.0,192.156.139.255,1009,北美地区
14751,192.156.160.0,192.156.161.255,1009,北美地区
14752,192.156.162.0,192.156.162.255,1010,欧洲地区
14753,192.156.163.0,192.156.163.255,1009,北美地区
14754,192.156.165.0,192.156.165.255,1014,大洋州地区
14755,192.156.166.0,192.156.166.255,1009,北美地区
14756,192.156.167.0,192.156.167.255,1010,欧洲地区
14757,192.156.168.0,192.156.189.255,1009,北美地区
14758,192.156.191.0,192.156.195.255,1009,北美地区
14759,192.156.197.0,192.156.198.255,1009,北美地区
14760,192.156.200.0,192.156.201.255,1009,北美地区
14761,192.156.203.0,192.156.206.255,1009,北美地区
14762,192.156.207.0,192.156.208.255,1014,大洋州地区
14763,192.156.209.0,192.156.209.255,1009,北美地区
14764,192.156.210.0,192.156.210.255,1010,欧洲地区
14765,192.156.211.0,192.156.212.255,1009,北美地区
14766,192.156.213.0,192.156.213.255,1010,欧洲地区
14767,192.156.214.0,192.156.215.255,1009,北美地区
14768,192.156.217.0,192.156.217.255,1010,欧洲地区
14769,192.156.219.0,192.156.219.255,1009,北美地区
14770,192.156.221.0,192.156.224.255,1009,北美地区
14771,192.156.225.0,192.156.225.255,1014,大洋州地区
14772,192.156.226.0,192.156.226.255,1009,北美地区
14773,192.156.227.0,192.156.227.255,1010,欧洲地区
14774,192.156.228.0,192.156.229.255,1009,北美地区
14775,192.156.231.0,192.156.231.255,1009,北美地区
14776,192.156.234.0,192.156.234.255,1009,北美地区
14777,192.156.239.0,192.156.239.255,1010,欧洲地区
14778,192.156.241.0,192.156.247.255,1009,北美地区
14779,192.156.248.0,192.156.248.255,1010,欧洲地区
14780,192.156.250.0,192.156.250.255,1009,北美地区
14781,192.156.252.0,192.156.254.255,1009,北美地区
14782,192.157.1.0,192.157.3.255,1010,欧洲地区
14783,192.157.4.0,192.157.5.255,1009,北美地区
14784,192.157.8.0,192.157.17.255,1010,欧洲地区
14785,192.157.20.0,192.157.27.255,1009,北美地区
14786,192.157.31.0,192.157.38.255,1009,北美地区
14787,192.157.40.0,192.157.73.255,1009,北美地区
14788,192.157.76.0,192.157.128.255,1009,北美地区
14789,192.157.129.0,192.157.129.255,1010,欧洲地区
14790,192.157.130.0,192.157.161.255,1009,北美地区
14791,192.157.163.0,192.157.164.255,1009,北美地区
14792,192.157.165.0,192.157.172.255,1010,欧洲地区
14793,192.157.173.0,192.157.173.255,1009,北美地区
14794,192.157.174.0,192.157.174.255,1010,欧洲地区
14795,192.157.175.0,192.157.175.255,1009,北美地区
14796,192.157.176.0,192.157.176.255,1010,欧洲地区
14797,192.157.177.0,192.157.184.255,1009,北美地区
14798,192.157.185.0,192.157.185.255,1010,欧洲地区
14799,192.157.186.0,192.157.186.255,1009,北美地区
14800,192.157.187.0,192.157.187.255,1010,欧洲地区
14801,192.157.188.0,192.157.188.255,1009,北美地区
14802,192.157.189.0,192.157.189.255,1010,欧洲地区
14803,192.157.190.0,192.157.190.255,1012,非洲地区
14804,192.157.191.0,192.157.191.255,1008,港澳台地区
14805,192.157.192.0,192.158.2.255,1009,北美地区
14806,192.158.4.0,192.158.24.255,1009,北美地区
14807,192.158.28.0,192.158.61.255,1009,北美地区
14808,192.158.64.0,192.158.213.255,1009,北美地区
14809,192.158.216.0,192.158.252.255,1009,北美地区
14810,192.158.254.0,192.158.254.255,1009,北美地区
14811,192.159.1.0,192.159.7.255,1009,北美地区
14812,192.159.9.0,192.159.15.255,1009,北美地区
14813,192.159.16.0,192.159.30.255,1011,东南亚地区
14814,192.159.32.0,192.159.36.255,1009,北美地区
14815,192.159.40.0,192.159.67.255,1009,北美地区
14816,192.159.70.0,192.159.70.255,1010,欧洲地区
14817,192.159.71.0,192.159.72.255,1009,北美地区
14818,192.159.73.0,192.159.73.255,1010,欧洲地区
14819,192.159.74.0,192.159.76.255,1009,北美地区
14820,192.159.77.0,192.159.77.255,1010,欧洲地区
14821,192.159.78.0,192.159.83.255,1009,北美地区
14822,192.159.84.0,192.159.85.255,1010,欧洲地区
14823,192.159.86.0,192.159.89.255,1009,北美地区
14824,192.159.90.0,192.159.90.255,1010,欧洲地区
14825,192.159.92.0,192.159.92.255,1009,北美地区
14826,192.159.94.0,192.159.94.255,1009,北美地区
14827,192.159.95.0,192.159.95.255,1010,欧洲地区
14828,192.159.96.0,192.159.98.255,1009,北美地区
14829,192.159.99.0,192.159.103.255,1010,欧洲地区
14830,192.159.104.0,192.159.104.255,1009,北美地区
14831,192.159.105.0,192.159.105.255,1010,欧洲地区
14832,192.159.106.0,192.159.107.255,1009,北美地区
14833,192.159.108.0,192.159.109.255,1010,欧洲地区
14834,192.159.110.0,192.159.115.255,1009,北美地区
14835,192.159.116.0,192.159.117.255,1013,南美地区
14836,192.159.118.0,192.159.118.255,1010,欧洲地区
14837,192.159.121.0,192.159.122.255,1010,欧洲地区
14838,192.159.124.0,192.159.141.255,1009,北美地区
14839,192.159.144.0,192.159.255.255,1009,北美地区
14840,192.160.1.0,192.160.9.255,1009,北美地区
14841,192.160.10.0,192.160.10.255,1010,欧洲地区
14842,192.160.11.0,192.160.14.255,1009,北美地区
14843,192.160.15.0,192.160.15.255,1010,欧洲地区
14844,192.160.16.0,192.160.16.255,1014,大洋州地区
14845,192.160.17.0,192.160.18.255,1009,北美地区
14846,192.160.19.0,192.160.19.255,1014,大洋州地区
14847,192.160.20.0,192.160.20.255,1009,北美地区
14848,192.160.22.0,192.160.23.255,1010,欧洲地区
14849,192.160.25.0,192.160.26.255,1009,北美地区
14850,192.160.27.0,192.160.27.255,1010,欧洲地区
14851,192.160.28.0,192.160.28.255,1009,北美地区
14852,192.160.30.0,192.160.32.255,1009,北美地区
14853,192.160.33.0,192.160.33.255,1010,欧洲地区
14854,192.160.35.0,192.160.36.255,1009,北美地区
14855,192.160.37.0,192.160.37.255,1010,欧洲地区
14856,192.160.38.0,192.160.44.255,1009,北美地区
14857,192.160.45.0,192.160.45.255,1013,南美地区
14858,192.160.46.0,192.160.47.255,1009,北美地区
14859,192.160.49.0,192.160.49.255,1009,北美地区
14860,192.160.50.0,192.160.50.255,1013,南美地区
14861,192.160.51.0,192.160.53.255,1009,北美地区
14862,192.160.55.0,192.160.64.255,1009,北美地区
14863,192.160.65.0,192.160.65.255,1010,欧洲地区
14864,192.160.67.0,192.160.67.255,1010,欧洲地区
14865,192.160.68.0,192.160.70.255,1009,北美地区
14866,192.160.71.0,192.160.71.255,1014,大洋州地区
14867,192.160.72.0,192.160.94.255,1009,北美地区
14868,192.160.95.0,192.160.96.255,1010,欧洲地区
14869,192.160.97.0,192.160.100.255,1009,北美地区
14870,192.160.103.0,192.160.105.255,1009,北美地区
14871,192.160.106.0,192.160.106.255,1010,欧洲地区
14872,192.160.107.0,192.160.108.255,1009,北美地区
14873,192.160.109.0,192.160.110.255,1010,欧洲地区
14874,192.160.111.0,192.160.111.255,1013,南美地区
14875,192.160.112.0,192.160.122.255,1009,北美地区
14876,192.160.123.0,192.160.123.255,1010,欧洲地区
14877,192.160.124.0,192.160.125.255,1009,北美地区
14878,192.160.126.0,192.160.126.255,1010,欧洲地区
14879,192.160.127.0,192.160.127.255,1009,北美地区
14880,192.160.128.0,192.160.128.255,1013,南美地区
14881,192.160.129.0,192.160.141.255,1009,北美地区
14882,192.160.142.0,192.160.143.255,1010,欧洲地区
14883,192.160.144.0,192.160.151.255,1009,北美地区
14884,192.160.152.0,192.160.152.255,1010,欧洲地区
14885,192.160.153.0,192.160.154.255,1009,北美地区
14886,192.160.156.0,192.160.156.255,1010,欧洲地区
14887,192.160.157.0,192.160.159.255,1009,北美地区
14888,192.160.160.0,192.160.160.255,1010,欧洲地区
14889,192.160.162.0,192.160.168.255,1009,北美地区
14890,192.160.169.0,192.160.171.255,1014,大洋州地区
14891,192.160.172.0,192.160.172.255,1010,欧洲地区
14892,192.160.173.0,192.160.173.255,1009,北美地区
14893,192.160.177.0,192.160.179.255,1010,欧洲地区
14894,192.160.180.0,192.160.187.255,1009,北美地区
14895,192.160.188.0,192.160.188.255,1013,南美地区
14896,192.160.189.0,192.160.193.255,1009,北美地区
14897,192.160.194.0,192.160.195.255,1010,欧洲地区
14898,192.160.196.0,192.160.204.255,1009,北美地区
14899,192.160.205.0,192.160.205.255,1014,大洋州地区
14900,192.160.206.0,192.160.214.255,1009,北美地区
14901,192.160.216.0,192.160.223.255,1009,北美地区
14902,192.160.224.0,192.160.225.255,1010,欧洲地区
14903,192.160.227.0,192.160.228.255,1009,北美地区
14904,192.160.229.0,192.160.229.255,1014,大洋州地区
14905,192.160.230.0,192.160.230.255,1009,北美地区
14906,192.160.231.0,192.160.233.255,1010,欧洲地区
14907,192.160.234.0,192.160.244.255,1009,北美地区
14908,192.160.245.0,192.160.249.255,1010,欧洲地区
14909,192.160.251.0,192.160.251.255,1010,欧洲地区
14910,192.160.253.0,192.160.254.255,1009,北美地区
14911,192.161.1.0,192.161.4.255,1009,北美地区
14912,192.161.8.0,192.161.37.255,1009,北美地区
14913,192.161.40.0,192.161.63.255,1009,北美地区
14914,192.161.64.0,192.161.65.255,1010,欧洲地区
14915,192.161.68.0,192.161.127.255,1009,北美地区
14916,192.161.128.0,192.161.129.255,1014,大洋州地区
14917,192.161.132.0,192.161.255.255,1009,北美地区
14918,192.162.0.0,192.162.71.255,1010,欧洲地区
14919,192.162.76.0,192.162.255.255,1010,欧洲地区
14920,192.163.1.0,192.163.20.255,1009,北美地区
14921,192.163.24.0,192.163.31.255,1009,北美地区
14922,192.163.32.0,192.163.159.255,1010,欧洲地区
14923,192.163.160.0,192.163.255.255,1009,北美地区
14924,192.164.0.0,192.167.255.255,1010,欧洲地区
14925,192.169.0.0,192.169.4.255,1009,北美地区
14926,192.169.8.0,192.169.9.255,1009,北美地区
14927,192.169.12.0,192.169.18.255,1009,北美地区
14928,192.169.20.0,192.169.31.255,1009,北美地区
14929,192.169.32.0,192.169.41.255,1011,东南亚地区
14930,192.169.44.0,192.169.65.255,1009,北美地区
14931,192.169.68.0,192.170.128.255,1009,北美地区
14932,192.170.132.0,192.170.255.255,1009,北美地区
14933,192.171.1.0,192.171.5.255,1010,欧洲地区
14934,192.171.7.0,192.171.12.255,1009,北美地区
14935,192.171.16.0,192.171.17.255,1009,北美地区
14936,192.171.20.0,192.171.113.255,1009,北美地区
14937,192.171.116.0,192.171.119.255,1009,北美地区
14938,192.171.128.0,192.171.199.255,1010,欧洲地区
14939,192.171.200.0,192.172.223.255,1009,北美地区
14940,192.172.225.0,192.172.226.255,1009,北美地区
14941,192.172.247.0,192.172.252.255,1009,北美地区
14942,192.172.253.0,192.172.253.255,1010,欧洲地区
14943,192.172.254.0,192.172.254.255,1009,北美地区
14944,192.173.1.0,192.173.4.255,1010,欧洲地区
14945,192.173.8.0,192.173.12.255,1009,北美地区
14946,192.173.16.0,192.173.24.255,1014,大洋州地区
14947,192.173.28.0,192.173.127.255,1009,北美地区
14948,192.173.128.0,192.173.135.255,1010,欧洲地区
14949,192.173.136.0,192.173.255.255,1009,北美地区
14950,192.174.2.0,192.174.14.255,1009,北美地区
14951,192.174.16.0,192.174.63.255,1009,北美地区
14952,192.174.64.0,192.174.68.255,1010,欧洲地区
14953,192.174.72.0,192.174.127.255,1009,北美地区
14954,192.175.1.0,192.175.5.255,1009,北美地区
14955,192.175.8.0,192.175.12.255,1009,北美地区
14956,192.175.16.0,192.175.21.255,1009,北美地区
14957,192.175.24.0,192.175.31.255,1009,北美地区
14958,192.175.32.0,192.175.47.255,1010,欧洲地区
14959,192.175.48.0,192.175.48.255,1009,北美地区
14960,192.175.52.0,192.175.255.255,1009,北美地区
14961,192.176.0.0,192.176.255.255,1010,欧洲地区
14962,192.177.0.0,192.184.4.255,1009,北美地区
14963,192.184.8.0,192.187.15.255,1009,北美地区
14964,192.187.16.0,192.187.25.255,1010,欧洲地区
14965,192.187.28.0,192.187.61.255,1009,北美地区
14966,192.187.64.0,192.187.255.255,1009,北美地区
14967,192.188.1.0,192.188.1.255,1009,北美地区
14968,192.188.3.0,192.188.7.255,1009,北美地区
14969,192.188.10.0,192.188.10.255,1010,欧洲地区
14970,192.188.11.0,192.188.11.255,1013,南美地区
14971,192.188.12.0,192.188.42.255,1009,北美地区
14972,192.188.43.0,192.188.43.255,1014,大洋州地区
14973,192.188.44.0,192.188.60.255,1013,南美地区
14974,192.188.61.0,192.188.62.255,1009,北美地区
14975,192.188.63.0,192.188.65.255,1010,欧洲地区
14976,192.188.66.0,192.188.68.255,1009,北美地区
14977,192.188.69.0,192.188.69.255,1010,欧洲地区
14978,192.188.70.0,192.188.70.255,1009,北美地区
14979,192.188.71.0,192.188.71.255,1014,大洋州地区
14980,192.188.72.0,192.188.72.255,1009,北美地区
14981,192.188.93.0,192.188.94.255,1009,北美地区
14982,192.188.96.0,192.188.96.255,1010,欧洲地区
14983,192.188.97.0,192.188.100.255,1009,北美地区
14984,192.188.101.0,192.188.101.255,1014,大洋州地区
14985,192.188.102.0,192.188.104.255,1009,北美地区
14986,192.188.105.0,192.188.105.255,1010,欧洲地区
14987,192.188.106.0,192.188.106.255,1009,北美地区
14988,192.188.107.0,192.188.107.255,1014,大洋州地区
14989,192.188.108.0,192.188.114.255,1009,北美地区
14990,192.188.115.0,192.188.115.255,1014,大洋州地区
14991,192.188.116.0,192.188.117.255,1010,欧洲地区
14992,192.188.118.0,192.188.120.255,1009,北美地区
14993,192.188.121.0,192.188.122.255,1010,欧洲地区
14994,192.188.124.0,192.188.124.255,1009,北美地区
14995,192.188.125.0,192.188.125.255,1010,欧洲地区
14996,192.188.126.0,192.188.126.255,1009,北美地区
14997,192.188.127.0,192.188.127.255,1010,欧洲地区
14998,192.188.129.0,192.188.129.255,1010,欧洲地区
14999,192.188.130.0,192.188.131.255,1009,北美地区
15000,192.188.132.0,192.188.132.255,1010,欧洲地区
15001,192.188.133.0,192.188.135.255,1009,北美地区
15002,192.188.136.0,192.188.136.255,1010,欧洲地区
15003,192.188.137.0,192.188.144.255,1009,北美地区
15004,192.188.145.0,192.188.145.255,1010,欧洲地区
15005,192.188.146.0,192.188.150.255,1009,北美地区
15006,192.188.151.0,192.188.151.255,1014,大洋州地区
15007,192.188.152.0,192.188.156.255,1009,北美地区
15008,192.188.157.0,192.188.158.255,1010,欧洲地区
15009,192.188.159.0,192.188.163.255,1009,北美地区
15010,192.188.164.0,192.188.167.255,1012,非洲地区
15011,192.188.168.0,192.188.169.255,1009,北美地区
15012,192.188.170.0,192.188.170.255,1004,华北地区
15013,192.188.171.0,192.188.171.255,1008,港澳台地区
15014,192.188.172.0,192.188.172.255,1011,东南亚地区
15015,192.188.174.0,192.188.175.255,1011,东南亚地区
15016,192.188.177.0,192.188.182.255,1009,北美地区
15017,192.188.184.0,192.188.184.255,1009,北美地区
15018,192.188.185.0,192.188.186.255,1014,大洋州地区
15019,192.188.187.0,192.188.187.255,1010,欧洲地区
15020,192.188.188.0,192.188.188.255,1009,北美地区
15021,192.188.189.0,192.188.189.255,1010,欧洲地区
15022,192.188.190.0,192.188.193.255,1009,北美地区
