id,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg
817002,带走白芷,1171601,,,,ADD_ITEM,218,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,带走紫烟,1171602,,,,ADD_ITEM,219,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818001,报官,1181501,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,救治,1181502,,,,ADD_ITEM,227,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818002,你认识我？,1181701,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,我是李府的小姐,1181702,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818003,你就不怕鸟会死吗？,1181901,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你难道认为我下了毒？,1181902,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818004,你打算去哪儿？,1182001,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你要去做什么？,1182002,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819001,我记得父亲的书可是孤品,1191101,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,父亲找的可是《汉纪》下半卷,1191102,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819002,心中是有些芥蒂的。,1191601,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,孩儿知道父亲的苦心,1191602,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819003,对你来说出身就那么重要吗？,1191603,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,或许这一开始就是错的。,1191604,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819004,对你来说出身就那么重要吗？,1191605,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,或许这一开始就是错的。,1191606,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819005,太阿剑,1191901,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,鱼肠剑,1191902,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819006,见死不救,1191903,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,搭救李敏峰,1191904,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819007,见死不救,1191905,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,搭救李敏峰,1191906,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820001,杀之灭口,1201101,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,彻底查清,1201102,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820002,说出身份,1201601,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拒绝回答,1201602,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820003,请你一定不要忘记这份仇恨。,1202001,,,,ADD_RESOURCE,RED,30,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,放下一切吧。,1202002,,,,ADD_RESOURCE,BLUE,30,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901001,打！,2010101,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,逃跑,2010102,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901002,你为何要为我做到这个地步,2010201,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你到底想从我这里得到什么,2010202,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901003,很高兴与你并肩作战,2010301,,,,ADD_ITEM,102,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,这就是我的命数,2010302,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902001,谁敢动我,2020101,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,要做少爷你自己去,2020102,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903001,偷走,2030501,,,,ADD_ITEM,106,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,不拿走,2030502,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903002,装成檀香的声音,2030503,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拔腿就跑,2030504,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903003,装成檀香的声音,2030505,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拔腿就跑,2030506,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903004,坦诚相待,2030601,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,隐瞒事情,2030602,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904001,只是起了贪念,2040101,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,闭口不谈,2040102,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904002,敏德，不要再说了,2040201,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,我可能没有你想的那么良善,2040202,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905001,直接冲过去夺药,2050101,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,高声质问,2050102,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905002,你怎么能颠倒黑白,2050201,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,原来你们是串通好的,2050202,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905003,你好大的胆子，我可是李府的二少爷！,2050301,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你血口喷人,2050302,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906001,要求李敏德同往,2060501,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,独自前往,2060502,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906002,拒绝她,2060601,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,答应她,2060602,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906003,保护李常茹,2061301,,,,ADD_ITEM,107,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,质问李常茹,2061302,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907001,询问缘由,2070101,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,随她去,2070102,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907002,上前问询,2070601,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,置之不理,2070602,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907003,坚持买下,2070701,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,让给常茹,2070702,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907004,带着常茹不要招惹是非，回府,2070801,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,倚翠姑娘似乎遇上了麻烦,2070802,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907005,为情而痴，何错之有？,2071001,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,南安王恐怕个不是可托之人,2071002,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908001,既然来了，不妨坐坐？,2080101,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,找我何事？,2080102,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908002,这是个与大姐交好的机会。,2080201,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,我想大姐不会如此小气。,2080202,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908003,推门进去,2080601,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,暂且回去,2080602,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908004,通知叱云柔,2080603,,,,ADD_ITEM,206,2,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,通知李萧然,2080604,,,,ADD_ITEM,211,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908005,通知叱云柔,2080605,,,,ADD_ITEM,206,2,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,通知李萧然,2080606,,,,ADD_ITEM,211,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908006,实话实说,2080701,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,隐瞒实情,2080702,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908007,乘胜追击,2080901,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,回府救人,2080902,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909001,据理力争,2090101,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,再想对策,2090102,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909002,只身前往,2090201,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,寻求李敏德的协助,2090202,,,,ADD_ITEM,101,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909003,相信他,2090801,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,质疑他,2090802,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909004,揭穿叱云南的阴谋,2091001,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,静观其变,2091002,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910001,从未听说过花朝节呢,2101101,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,常茹就是我的春风呀,2101102,,,,ADD_ITEM,107,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910002,奋起反驳,2101601,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,默不作声,2101602,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910003,询问隐情,2101901,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,旁敲侧击,2101902,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911001,劝说白芷,2111101,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,随她去,2111102,,,,ADD_ITEM,218,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911002,下车探查,2111601,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,改道前行,2111602,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911003,赶往医馆,2111801,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,送回客栈,2111802,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912001,二人年纪悬殊,2121101,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,这得问紫烟是否愿意,2121102,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912002,那我去探望她吧,2121701,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你是不是有事瞒着我,2121702,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912003,低声责备,2122001,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,温柔安抚,2122002,,,,ADD_ITEM,219,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913001,帮她去取,2131101,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拒绝前往,2131102,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913002,进入茶馆,2131701,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,进入酒肆,2131702,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913003,毛尖,2131703,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,龙井,2131704,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,碧螺春,2131705,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
913004,醉春风,2131706,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,桂花酿,2131707,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,玉琼露,2131708,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
916001,改日我们一同庆祝,2161501,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,我也应该为她准备礼物才是,2161502,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916002,拒绝回乡祭祖,2161701,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,为白芷辩解,2161702,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917001,敏德可曾怀疑过我？,2171101,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,我可能并不如你想得这般好,2171102,,,,ADD_ITEM,101,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917002,带走白芷,2171601,,,,ADD_ITEM,218,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,带走紫烟,2171602,,,,ADD_ITEM,219,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918001,报官,2181501,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,救治,2181502,,,,ADD_ITEM,227,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918002,你认识我？,2181701,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,我是李府的少爷,2181702,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918003,你就不怕鸟会死吗？,2181901,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你难道认为我下了毒？,2181902,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918004,你打算去哪儿？,2182001,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,你要去做什么？,2182002,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919001,我记得父亲的书可是孤品,2191101,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,父亲找的可是《汉纪》下半卷,2191102,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919002,心中是有些芥蒂的。,2191601,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,孩儿知道父亲的苦心,2191602,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919003,对你来说出身就那么重要吗？,2191603,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,或许这一开始就是错的。,2191604,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
